CenterX,CenterY,Eccentricity,KurtosisX,KurtosisY,GrdGrid1_x,GrdGrid1_y,GrdGrid2_x,GrdGrid2_y,GrdGrid3_x,GrdGrid3_y,GrdGrid4_x,GrdGrid4_y,GrdGrid1_5,GrdGrid5_y,GrdGrid6_x,GrdGrid6_y,GrdGrid7_x,GrdGrid7_y,GrdGrid8_x,GrdGrid8_y,PressGrid1,PressGrid2,PressGrid3,PressGrid4,PressGrid5,PressGrid6,PressGrid7,PressGrid8,PressGrid9,PressGrid10,PressGrid11,PressGrid12,PressGrid13,PressGrid14,PressGrid15,PressGrid16,Label
151.0,260.0,0.8955,-1.255,-1.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,101.529,101.853,100.433,102.559,101.969,101.212,100.041,99.423,101.2,100.252,99.879,98.615,97.891,99.801,99.359,102.081,1
168.0,289.0,0.8625,-0.0134,-1.0003,0.0,0.0,0.0,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,101.046,102.064,102.065,100.57,101.968,101.633,101.51,102.427,100.976,101.722,99.302,98.945,97.938,101.46,100.351,100.436,1
131.0,277.0,0.89,-0.8908,-1.165,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.396,100.835,101.12,102.303,101.716,101.168,99.708,97.849,100.296,99.766,100.478,99.901,97.477,100.875,101.177,101.578,1
110.0,299.0,0.9081,-0.0332,-0.7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.64,102.357,101.111,102.666,101.968,102.088,100.69,100.8,101.222,101.237,100.968,100.062,98.26,100.894,100.796,102.861,1
122.0,284.0,0.8872,-0.4661,-1.0096,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,0.0,0.0,101.343,100.718,102.367,102.366,101.691,100.751,101.682,99.554,100.385,101.487,98.886,100.61,99.371,100.953,101.112,103.0,1
134.0,280.0,0.9109,-0.5734,-0.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,101.799,102.831,101.433,102.832,101.969,102.119,100.966,102.018,101.31,100.312,100.251,99.809,99.09,100.975,101.612,102.128,1
143.0,269.0,0.903,-0.9318,-1.0648,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,101.639,101.94,100.852,102.666,101.97,101.257,100.86,99.526,100.811,99.498,100.831,98.804,96.992,100.66,101.24,101.826,1
134.0,274.0,0.866,-0.1919,-0.3311,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.043,101.185,100.396,102.065,101.754,102.022,101.08,100.015,100.922,101.384,99.55,98.89,99.421,101.552,101.659,101.07,1
135.0,245.0,0.9291,0.0856,-0.4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,102.102,103.133,103.133,103.132,101.969,100.832,101.731,99.726,100.697,100.07,100.097,100.388,98.448,101.66,101.796,102.999,1
143.0,270.0,0.8829,-1.0561,-0.9958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,2.0,101.296,100.918,100.114,102.325,101.964,99.606,100.624,98.926,100.256,101.038,99.71,97.27,97.68,100.35,101.082,100.879,1
152.0,266.0,0.919,-1.058,-1.0316,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.937,102.965,101.687,102.966,101.969,101.496,100.742,102.035,101.319,99.856,100.262,99.548,97.528,100.686,102.025,100.441,1
152.0,272.0,0.9224,-1.2484,-1.0593,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,102.034,103.064,101.948,103.063,101.96,101.112,99.805,98.972,101.665,99.451,101.133,100.189,97.325,99.973,100.118,100.837,1
144.0,278.0,0.9072,-0.9027,-1.2384,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.5,-0.5,1.5,-1.5,0.0,0.0,101.804,101.459,102.691,102.831,101.851,101.385,100.53,100.436,98.859,100.554,100.085,99.43,98.233,101.133,99.832,101.904,1
143.0,265.0,0.8918,-0.8408,-1.1299,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,0.5,-0.5,101.475,101.74,101.062,102.499,101.755,101.363,101.129,101.214,100.252,101.089,100.159,98.293,97.593,100.204,100.541,102.624,1
134.0,272.0,0.9053,-1.0738,-1.1132,0.0,0.0,0.0,0.0,5.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.637,100.707,102.65,102.664,101.561,101.255,98.526,98.822,100.085,99.5,100.262,99.651,97.803,100.497,100.899,102.25,1
126.0,264.0,0.8239,-0.4907,-1.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,101.139,99.263,102.148,102.165,101.359,100.179,101.231,100.525,100.647,99.349,99.746,100.879,98.593,101.14,101.185,101.643,1
136.0,321.0,0.8578,-0.6225,-0.279,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.31,101.833,100.479,102.332,101.97,101.579,101.355,101.594,101.819,100.212,100.222,98.997,99.394,100.46,101.562,101.601,1
152.0,252.0,0.9127,-1.1657,-1.1068,0.0,0.0,0.5,-0.5,0.0,0.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.838,101.636,102.004,102.866,101.969,100.993,100.718,100.23,100.471,100.621,99.644,98.609,96.706,99.969,101.556,100.453,1
148.0,302.0,0.8457,-0.4208,-0.7705,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.343,101.575,100.889,102.365,101.652,102.363,101.499,101.777,100.54,101.986,100.841,99.291,99.859,101.156,98.518,101.231,1
139.0,219.0,0.9046,-0.3689,-0.9519,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-0.5,-1.0,1.0,-1.0,1.0,2.5,-2.0,0.5,-0.5,101.755,102.589,102.761,102.159,97.627,97.242,97.845,90.793,93.159,88.162,90.28,93.081,95.409,100.928,96.83,101.312,9
138.0,264.0,0.8223,3.4,-0.6816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,-1.0,1.0,100.473,101.487,101.497,100.719,101.269,99.46,101.787,100.101,99.69,94.498,90.826,91.943,98.484,100.037,102.418,99.291,9
132.0,248.0,0.8907,1.0108,-0.8649,0.0,0.0,-1.5,1.5,0.0,0.0,0.5,-0.5,0.0,0.0,-3.0,3.0,-2.0,2.0,0.5,-0.5,101.501,101.068,102.531,102.53,98.654,96.054,98.017,96.024,100.004,92.648,92.942,92.499,97.727,102.948,98.948,99.87,9
157.0,237.0,0.8752,-0.3416,-0.9783,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,-0.5,1.5,-0.5,0.5,0.0,0.0,0.5,-0.5,101.209,102.223,102.213,100.081,100.317,94.79,99.786,98.217,96.097,89.742,88.283,90.642,95.368,100.828,96.356,95.257,9
154.0,236.0,0.8631,0.3769,-0.9775,0.5,-0.5,-1.0,1.0,0.0,0.0,0.5,-0.5,-0.5,0.5,0.5,-0.5,1.0,-1.0,1.5,-1.5,101.949,102.765,102.763,102.287,101.805,100.319,102.278,97.238,98.407,94.317,91.571,92.534,101.506,95.495,94.816,99.981,9
143.0,246.0,0.8412,-0.1972,-1.1152,0.5,0.5,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,-0.5,0.5,0.0,0.0,100.724,101.756,101.75,99.911,98.308,94.475,98.986,95.045,97.766,88.6,91.333,92.201,95.981,100.771,99.26,100.434,9
158.0,181.0,0.8417,0.1856,-0.6891,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,-0.5,-0.5,0.5,0.0,0.0,-0.5,0.5,100.984,101.898,101.894,99.246,97.786,101.806,98.286,97.212,94.27,91.627,92.119,97.311,92.995,96.94,96.159,99.297,9
120.0,221.0,0.9039,2.0375,-0.9849,0.0,0.0,3.0,-3.0,0.5,-0.5,0.0,0.0,-1.0,1.0,0.0,0.0,-0.5,0.5,-3.0,2.0,100.984,101.415,102.699,102.177,95.653,98.017,97.883,95.546,97.428,95.358,93.77,96.988,97.644,101.891,98.891,100.834,9
144.0,271.0,0.7884,1.3929,-0.5989,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,100.435,100.254,101.159,100.306,102.114,97.973,97.941,98.398,102.097,94.906,93.542,89.635,100.67,98.934,102.281,99.153,9
166.0,247.0,0.8904,0.1437,-0.7825,0.0,0.0,-0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.847,102.753,102.763,101.663,102.302,100.422,100.498,97.775,98.374,92.801,93.503,92.427,97.61,96.796,91.836,99.101,9
142.0,246.0,0.8872,1.2968,-0.9797,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,-0.5,-0.5,0.5,-0.5,-0.5,-2.5,3.5,101.409,102.424,102.416,101.894,100.748,99.394,99.832,96.645,98.093,91.574,92.047,91.485,98.772,100.2,98.831,99.043,9
147.0,249.0,0.8774,-0.2106,-1.0963,0.0,0.5,1.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,-2.0,2.0,101.231,102.261,102.233,101.562,100.416,95.212,99.277,93.113,96.916,88.664,90.491,90.085,95.322,102.237,100.124,99.55,9
143.0,251.0,0.797,0.6712,-0.9282,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.5,4.5,-4.0,-1.0,1.0,100.898,101.254,101.593,100.548,101.234,95.841,100.986,95.175,99.802,95.542,89.899,90.731,99.719,97.546,102.257,97.801,9
154.0,237.0,0.7874,0.496,-1.2797,-0.5,0.5,-0.5,0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,-1.0,-0.5,1.5,-0.5,-1.0,1.0,101.38,101.804,101.803,100.825,101.252,98.358,99.044,97.487,97.718,87.061,91.65,91.031,100.954,95.848,95.848,96.308,9
134.0,262.0,0.8707,0.9493,-1.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,0.5,100.93,100.277,102.024,100.785,99.248,96.127,99.7,100.428,99.961,95.946,92.983,90.215,97.46,101.006,98.647,98.199,9
155.0,275.0,0.919,-0.2079,-1.007,0.0,0.0,0.0,0.5,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,3.5,-3.5,0.0,0.0,101.934,102.966,102.963,102.597,101.965,98.423,99.082,99.587,101.826,88.36,90.004,86.319,95.243,98.883,100.173,93.735,9
152.0,242.0,0.8847,-0.5723,-1.1643,1.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-1.0,1.0,0.5,-0.5,101.704,100.445,102.629,101.722,97.227,97.51,99.162,97.533,97.826,89.286,89.465,85.419,95.025,98.328,96.107,97.537,9
141.0,245.0,0.8672,0.2287,-1.2134,-0.5,0.5,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.5,0.5,0.5,-0.5,0.5,-2.0,101.066,102.088,100.216,99.933,99.697,94.398,101.035,93.346,93.938,89.946,89.082,93.152,96.713,99.9,98.552,98.153,9
142.0,217.0,0.9136,0.0692,-1.1059,0.0,0.0,-1.5,1.5,0.0,0.0,0.0,0.0,1.0,-1.0,0.5,-0.5,0.5,0.0,0.0,0.0,101.539,102.524,102.463,100.163,97.758,96.82,98.048,96.156,91.181,90.298,91.011,92.043,97.756,102.871,97.391,99.829,9
154.0,166.0,0.9127,0.7254,-0.5678,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,1.0,-1.0,0.0,0.0,0.5,-0.5,0.0,0.0,101.767,102.796,102.799,102.064,99.222,101.509,100.594,98.605,91.766,95.634,95.461,101.656,99.565,98.332,98.466,102.151,9
157.0,244.0,0.8945,0.3857,-0.5812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,0.0,0.0,0.5,-0.5,101.473,102.495,102.496,101.498,101.302,99.684,100.675,101.548,97.907,93.574,94.277,92.684,97.524,99.221,96.755,98.428,9
137.0,245.0,0.7896,-0.1939,-1.1499,0.0,0.0,1.0,-1.0,-0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,101.044,99.142,101.296,98.749,97.495,93.731,96.1,91.715,99.914,93.95,92.832,92.102,97.248,99.405,99.93,100.108,9
150.0,238.0,0.8478,-0.1032,-1.1115,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2.5,-1.0,0.5,-0.5,101.433,102.222,102.195,100.022,98.694,98.319,98.798,94.612,94.776,89.322,88.993,88.984,97.38,99.172,96.289,97.98,9
152.0,239.0,0.8684,0.498,-1.1362,0.0,0.0,-0.5,0.5,-1.0,1.0,0.5,0.5,0.5,-0.5,-0.5,0.5,1.0,-1.0,2.0,-2.0,101.109,102.13,101.966,99.909,99.608,97.481,98.331,99.03,88.047,89.848,93.208,90.729,101.763,100.838,94.918,97.362,9
141.0,265.0,0.9787,1.3789,-1.045,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.5,-0.5,0.5,-0.5,102.218,103.25,103.25,103.25,101.775,102.79,102.589,104.214,95.061,99.484,93.105,95.25,103.161,104.21,104.189,102.641,2
141.0,244.0,0.973,0.9915,-1.1517,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,1.0,0.0,0.0,-1.5,1.5,0.0,1.0,102.218,103.25,103.25,103.25,100.619,101.625,102.922,103.413,94.52,98.604,93.025,95.112,103.004,104.048,104.046,101.957,2
141.0,256.0,0.9772,0.6895,-1.2186,0.5,-0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,2.0,-2.0,0.0,0.0,102.218,103.25,103.25,103.25,101.388,102.869,101.706,103.232,94.316,98.865,94.524,95.492,103.085,104.178,104.183,102.57,2
143.0,248.0,0.9832,0.3668,-1.321,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,1.0,-1.0,-0.5,0.5,-0.5,0.5,-0.5,0.5,102.218,103.25,103.25,103.25,102.491,103.176,103.318,103.803,95.544,98.633,95.424,98.167,103.405,104.45,104.448,103.491,2
140.0,243.0,0.9727,0.4686,-1.1707,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.0,-1.0,1.0,0.0,0.0,-0.5,0.5,1.0,-1.0,102.218,103.25,103.25,103.25,100.942,101.693,102.09,102.973,93.688,99.358,93.028,96.365,102.802,104.016,104.005,102.636,2
141.0,242.0,0.9748,0.5479,-1.1975,-0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.0,1.5,-1.5,0.0,0.0,0.0,-1.0,2.0,-2.0,102.218,103.25,103.25,103.25,100.49,101.2,101.782,102.953,91.052,97.977,91.918,94.324,103.016,104.081,104.077,102.039,2
140.0,248.0,0.9732,0.7249,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,102.218,103.25,103.25,103.25,100.014,102.003,102.414,102.899,95.73,100.163,95.586,96.989,102.91,103.95,103.95,102.398,2
149.0,252.0,0.9748,0.6357,-1.2784,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.403,103.077,103.563,103.352,95.709,97.791,94.932,97.751,103.004,104.05,104.05,102.332,2
137.0,237.0,0.9682,1.3587,-1.23,0.5,-0.5,0.0,0.0,1.0,-1.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,-1.5,1.5,102.218,103.25,103.25,103.25,99.084,101.697,102.082,103.285,96.177,100.455,95.888,96.668,102.839,103.877,103.881,101.613,2
139.0,235.0,0.9775,0.5653,-1.1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,0.0,0.0,-0.5,0.5,102.218,103.25,103.25,103.25,101.177,102.344,102.987,103.215,96.853,98.904,96.284,97.334,103.141,104.174,104.183,103.015,2
147.0,246.0,0.9669,0.9456,-1.1929,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,-0.5,0.5,1.0,-1.0,102.218,103.25,103.25,103.25,99.755,102.851,102.74,103.733,92.62,97.589,90.593,94.008,102.508,103.791,103.789,101.003,2
143.0,255.0,0.9623,1.3118,-1.1763,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,98.797,101.421,102.113,102.665,97.84,98.675,95.12,97.782,102.646,103.683,103.682,101.57,2
137.0,260.0,0.9672,1.7846,-1.1913,0.5,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,-0.5,0.5,0.5,-0.5,-2.5,2.5,0.5,-0.5,102.218,103.25,103.25,103.25,99.777,101.937,100.854,102.585,95.393,98.309,94.339,94.601,102.714,103.722,103.773,101.475,2
145.0,235.0,0.972,0.4344,-1.2743,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,99.933,102.299,102.757,104.013,94.996,99.672,94.802,96.841,102.932,103.973,103.972,102.238,2
143.0,251.0,0.9755,0.2192,-1.1857,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-2.5,0.5,-0.5,-6.0,6.0,-2.5,2.5,102.218,103.25,103.25,103.25,101.01,102.572,101.203,103.284,93.83,97.088,93.018,94.853,102.288,104.092,104.081,102.026,2
142.0,236.0,0.9755,0.1087,-1.2213,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,-7.0,7.0,0.0,0.0,0.5,-1.5,0.5,-0.5,102.218,103.25,103.25,103.25,101.055,101.895,103.138,102.835,91.752,96.844,92.671,95.364,102.495,104.091,104.088,102.792,2
140.0,249.0,0.9742,1.2169,-1.1632,-0.5,0.5,0.0,0.0,0.0,0.0,1.0,-0.5,-0.5,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,100.378,102.264,102.355,103.075,93.871,99.405,93.829,94.656,103.05,104.104,104.064,102.076,2
140.0,248.0,0.9713,0.9668,-1.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,102.218,103.25,103.25,103.25,100.508,102.706,101.201,103.255,93.598,99.373,93.733,95.716,102.929,103.982,103.975,102.146,2
142.0,234.0,0.9775,0.0225,-1.1376,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.5,0.5,-0.5,0.0,0.0,-1.0,1.0,102.218,103.25,103.25,103.25,101.941,102.417,100.867,103.202,92.841,96.28,92.503,94.625,102.499,104.115,104.091,102.392,2
140.0,245.0,0.9752,0.6715,-1.2414,-0.5,0.5,0.0,0.0,-0.5,0.5,-0.5,0.5,-3.0,3.0,-0.5,-0.5,-1.0,1.0,0.0,0.0,102.218,103.25,103.25,103.25,101.721,102.199,102.712,103.346,95.199,99.897,96.014,97.396,103.076,104.117,104.116,102.853,2
137.0,243.0,0.9787,2.003,-1.1941,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.5,-0.5,-0.5,0.5,102.218,103.25,103.25,103.25,101.775,102.766,102.961,103.683,95.239,100.357,96.312,98.278,103.173,104.21,104.216,102.889,2
142.0,251.0,0.9775,0.9526,-1.1731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,-0.5,0.5,0.5,-0.5,102.218,103.25,103.25,103.25,101.002,102.423,102.901,103.342,94.805,99.652,94.319,96.984,103.167,104.207,104.211,102.414,2
139.0,260.0,0.9718,1.0842,-1.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,1.0,-1.0,0.0,0.0,0.5,-0.5,102.218,103.25,103.25,103.25,101.025,102.609,101.722,103.46,96.027,100.577,95.944,97.104,102.939,103.977,103.98,102.405,2
139.0,249.0,0.9776,0.5506,-1.2762,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,102.218,103.25,103.25,103.25,101.698,102.77,102.997,103.284,94.049,99.781,95.544,97.537,102.891,104.16,104.183,102.669,2
155.0,225.0,0.8846,-0.6577,-1.1275,0.0,0.0,0.5,-0.5,0.0,0.0,1.0,-1.0,-0.5,0.5,-0.5,0.5,0.0,0.0,1.0,0.5,100.138,102.34,102.316,102.178,97.453,98.391,98.42,95.887,89.249,93.091,97.711,98.574,99.635,99.538,97.014,94.205,15
159.0,230.0,0.8306,-1.0701,-1.2572,0.5,-0.5,0.0,0.0,0.0,0.0,1.5,-0.5,-1.5,1.5,0.0,-1.0,-0.5,-0.5,0.0,0.0,98.515,100.416,101.188,101.627,91.939,99.84,97.316,94.493,96.995,94.951,97.364,101.382,101.865,99.793,98.038,94.756,15
152.0,247.0,0.8846,-0.7356,-1.1453,0.5,-0.5,-1.5,1.5,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.318,102.332,101.989,101.916,94.348,98.112,97.002,94.672,96.83,95.389,98.691,99.446,101.967,99.254,95.817,98.004,15
146.0,236.0,0.8861,-0.791,-1.1641,-0.5,1.5,1.0,-1.0,0.0,0.0,1.0,-1.0,6.5,-6.5,-0.5,0.5,1.0,-1.0,-0.5,1.5,100.43,101.831,101.216,101.777,95.168,95.739,95.744,96.638,92.542,96.738,102.361,100.158,101.963,100.222,96.356,96.397,15
155.0,238.0,0.8118,-0.7817,-1.0634,0.0,0.0,0.5,-0.5,-0.5,0.5,0.0,0.0,-2.0,2.0,0.5,-0.5,0.0,0.0,0.0,0.0,98.683,101.543,101.15,100.893,93.996,99.102,96.324,95.472,94.448,94.528,97.72,102.247,101.674,99.248,98.673,94.367,15
143.0,225.0,0.8138,-1.0998,-1.3265,-1.0,1.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5,97.79,100.534,99.124,97.647,89.189,95.442,93.515,95.123,98.467,97.558,102.579,98.072,100.901,98.794,93.102,95.075,15
144.0,244.0,0.8879,-0.3958,-1.2752,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,-4.0,4.0,-0.5,0.5,-0.5,0.5,0.5,-0.5,100.903,102.406,101.772,101.39,95.879,98.739,97.674,94.386,90.876,94.712,97.41,99.442,100.286,99.834,95.674,97.841,15
143.0,226.0,0.9081,-0.4593,-1.0627,-0.5,0.5,-0.5,2.0,-0.5,1.0,0.5,-0.5,-1.0,1.0,-0.5,0.5,1.5,-1.5,0.0,0.0,100.421,102.614,102.763,102.428,94.369,98.004,97.874,97.417,93.932,93.603,98.941,97.421,101.898,100.581,93.974,97.725,15
149.0,250.0,0.8763,-0.4794,-1.003,-1.0,1.5,0.0,0.0,0.5,-0.5,0.5,-0.5,-3.5,3.5,0.0,0.0,1.5,-3.5,-1.5,2.0,99.904,101.521,101.894,101.808,95.716,97.763,96.015,96.07,92.85,93.375,96.066,98.345,101.386,102.74,95.402,94.136,15
130.0,209.0,0.8281,-0.7246,-1.1043,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.5,-0.5,96.058,99.34,99.6,97.142,90.046,96.75,95.846,101.036,96.055,97.99,100.97,98.802,101.944,98.707,95.57,99.121,15
157.0,230.0,0.9369,-0.5122,-1.1037,0.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.5,-0.5,-2.0,2.0,0.5,-0.5,-0.5,1.0,102.218,103.25,103.25,103.25,99.69,100.385,98.892,98.487,90.189,92.159,95.895,95.212,98.618,97.614,92.737,99.492,15
158.0,240.0,0.9034,-0.6925,-0.9897,-0.5,0.5,0.0,0.0,0.5,-0.5,-0.5,0.5,1.5,-1.5,0.5,-0.5,0.5,-0.5,1.5,-1.5,100.939,102.633,102.581,102.605,95.391,99.233,98.452,98.594,90.632,92.819,93.597,97.883,100.172,99.656,94.9,93.369,15
154.0,222.0,0.8868,-0.4999,-1.0897,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.5,1.0,-0.5,0.5,0.5,-0.5,0.0,0.0,100.243,102.432,102.433,102.07,97.445,99.841,98.353,96.349,90.624,93.323,96.949,99.924,99.665,99.638,97.183,96.044,15
148.0,220.0,0.8438,-0.6678,-1.2232,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.5,-0.5,0.5,-0.5,0.0,0.0,-0.5,0.5,99.922,101.167,100.956,101.402,93.18,99.482,97.138,93.805,93.337,95.269,97.978,95.795,100.724,97.121,94.432,100.218,15
160.0,224.0,0.8515,-0.5425,-1.1105,-0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5,2.0,-1.0,1.5,-1.5,0.5,-0.5,99.006,101.847,101.796,101.656,96.63,100.409,97.151,96.704,88.28,93.931,96.151,100.607,98.856,98.646,97.203,93.605,15
148.0,229.0,0.9024,-0.5635,-0.9777,-0.5,1.0,-1.0,1.0,-0.5,0.5,0.0,0.0,0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,101.098,102.63,102.555,102.142,96.935,98.844,96.629,97.191,89.29,95.1,97.862,96.89,100.746,98.697,93.932,98.905,15
159.0,236.0,0.8988,-0.5874,-1.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,-1.0,0.5,-0.5,-3.5,3.5,-0.5,0.5,101.639,102.643,102.667,102.144,99.386,98.233,95.624,97.221,91.55,94.103,98.043,99.063,96.161,98.511,93.917,96.391,15
155.0,230.0,0.8808,-0.8581,-1.0554,3.5,-3.5,-0.5,0.5,0.5,-0.5,0.5,-0.5,3.0,-3.0,0.0,0.0,-2.5,2.5,0.5,0.0,100.011,102.297,102.294,102.207,95.396,99.495,97.188,95.617,92.908,94.892,97.397,100.983,101.195,101.273,96.586,95.381,15
157.0,249.0,0.8411,-1.0072,-1.2074,1.0,-1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,97.796,101.219,99.896,100.492,92.94,97.995,96.931,93.058,94.454,96.048,99.252,102.941,101.978,100.602,98.264,92.823,15
